"","subject","targetSide","stream","orientation","efficacy","latency","precision","val","warnings","valGuessing","pLRtest","nPerCond"
"310","BM","left","Left","Inverted",0.61904781261433,0.500000015224902,0.115996267942217,37.7012247383971,"None",51.9984575659949,2.72478972615963e-06,18
"311","BM","right","Right","Canonical",0.519414059909411,-2.07911358283383e-06,0.483295031962587,41.2998551154353,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",51.2201528759517,0.000183155373538031,18
"312","BM","right","Right","Inverted",0.394187603604129,0.695653207925534,0.503905172150475,47.8205199319693,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",53.753848913338,0.0078541756622014,18
"313","BN","both","Left","Canonical",0.881414934079657,-0.0497854719879178,0.547852226586916,101.385571763664,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",200.764937808584,7.82278977965842e-43,72
"314","BN","both","Left","Inverted",0.880292600818023,0.174223788840784,0.486504214867774,98.1117353226371,"None",201.16737069878,2.01645772875524e-44,72
"315","BN","both","Right","Canonical",0.500110940851968,-0.0135909627801981,0.659420361677693,177.175899101903,"None",208.03914221542,2.51369129077408e-13,72
"316","BN","both","Right","Inverted",0.437047335782457,-0.0149428864662834,0.815905175414851,189.70135742919,"None",210.554598084883,4.63080579946964e-09,72
"317","BN","left","Left","Canonical",1,0.390460433321803,0.143243313533002,9.5347112276156,"None",49.9065941203163,2.12564501805497e-17,18
"318","BN","left","Left","Inverted",0.936508040370613,0.365125942457989,0.143554511251107,14.5408893459107,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",50.0243771359727,2.6496013740976e-15,18
"319","BN","right","Right","Canonical",0.746032116631276,0.38272037526136,0.140615325782204,30.7786695308071,"None",53.3202124619781,8.8840413746436e-10,18
"320","BN","right","Right","Inverted",0.589749354225945,-1.4445017896801e-08,0.305287774549549,35.1828519166634,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",51.4494804490345,4.03997613802258e-07,18
"321","BO","both","Left","Canonical",0.238095324141103,0.428677537715419,0.157180222916254,203.724829244014,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",214.969929740545,5.1571901250169e-05,72
"322","BO","both","Left","Inverted",0.309460194289422,0.329654744621231,0.598933236143928,197.523588374046,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",211.440208875482,3.93684729980596e-06,72
"323","BO","both","Right","Canonical",0.641774653828029,0.178764562916759,0.465444074015006,145.297234876964,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",203.813600816442,3.36065053302427e-25,72
"324","BO","both","Right","Inverted",0.393208409890062,0.344553603842668,0.580059135800206,186.225192520784,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",208.16438435331,1.60167723565747e-09,72
"325","BO","left","Left","Canonical",0.503926073974284,0.108795127291278,0.711283848781638,45.9233008295434,"None",53.0831749348117,0.00250070253601128,18
"326","BO","left","Left","Inverted",0.492063626268226,0.298792453609857,0.121158536880146,39.3520730238645,"None",52.5300739145896,8.03295477634799e-06,18
"327","BO","right","Right","Canonical",0.873015985625287,0.39918972429582,0.146342833659571,20.5544518246132,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",49.9065941203163,1.11178075316084e-12,18
"328","BO","right","Right","Inverted",0.68253987036529,0.484387864669762,0.152773402811339,33.4776556105463,"None",50.5813920283899,1.7911134738997e-07,18
"329","BP","both","Left","Canonical",0.845857515765387,0.210440439576226,0.397326946431315,97.615295673677,"None",201.19223845353,1.20025468722219e-44,72
"330","BP","both","Left","Inverted",0.817026409650256,0.420720432417434,0.58931691456581,122.795299320132,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",204.081739511747,5.10339101352545e-35,72
"331","BP","both","Right","Canonical",0.774405969550433,0.245274009487368,0.55558948545166,127.916880326157,"None",203.601355234635,1.33490343097678e-32,72
"332","BP","both","Right","Inverted",0.702513552413525,0.509918622113937,0.577397881638677,144.240546502734,"None",206.040466028327,1.29436575873511e-26,72
"333","BP","left","Left","Canonical",1,0.455428395554507,0.157934264906392,12.0284722513725,"None",49.9065941203163,2.49467129790347e-16,18
"334","BP","left","Left","Inverted",0.873016408867076,0.524423213602273,0.152459044898588,24.6392919072595,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",52.023775128441,7.69131114180322e-12,18
"335","BP","right","Right","Canonical",0.936508150637015,0.605960433241203,0.145382996636035,16.181690854925,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",50.3120591484245,1.00605787874099e-14,18
"336","BP","right","Right","Inverted",1,0.494415330150441,0.622276492347805,18.7802711108663,"None",49.9065941203163,1.9401895053945e-13,18
"337","BQ","both","Left","Canonical",0.483232905568442,0.700481464736244,0.5156443143162,176.198027361999,"None",209.365450460034,2.59888520301868e-14,72
"338","BQ","both","Left","Inverted",0.558042760293244,0.789298925098032,0.437130878227271,158.114048952485,"None",205.27116838901,2.59230207019899e-20,72
"339","BQ","both","Right","Canonical",0.527379529305418,0.37421767642048,0.569653541754643,171.694228966494,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",208.617716901383,6.40037341787212e-16,72
"340","BQ","both","Right","Inverted",0.422858522104938,0.757177080992875,0.453184255032464,178.585666441457,"None",207.055996563611,2.64593833266791e-12,72
"341","BQ","left","Left","Canonical",0.856491612213957,0.661303682383203,1.06417151967282,34.6990761806658,"None",50.3120591484245,7.61833289269215e-07,18
"342","BQ","left","Left","Inverted",0.74603189363741,0.618879991021118,0.142534172556673,28.0582023241412,"None",50.5997411408763,8.88407715052553e-10,18
"343","BQ","right","Right","Canonical",1,0.890364811060547,1.11446243570567,28.0489998167115,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",49.9065941203163,1.73475387662585e-09,18
"344","BQ","right","Right","Inverted",0.725211494213724,0.764608007716998,0.445259958156637,32.0977105024199,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",50.5515390616466,4.81309776025257e-08,18
"345","BR","both","Left","Canonical",0.675223576318801,0.0738245639867351,0.353377100555926,131.057163851218,"None",206.122229387029,2.4699870231828e-32,72
"346","BR","both","Left","Inverted",0.607843952621794,-0.0221239697272614,0.447446977730895,151.109709075826,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",206.100624774932,1.10724972043382e-23,72
"347","BR","both","Right","Canonical",0.238095260790968,-0.319796562195221,0.135434090495562,199.171941053395,"None",214.012796846765,1.61004441736748e-06,72
"348","BR","both","Right","Inverted",0.455620643483,0.301072237227544,0.915627797189216,189.319885721935,"None",209.947434240304,5.77320390761139e-09,72
"349","BR","left","Left","Canonical",0.931611120742994,-0.0706608189611593,0.357000061745578,16.2591577852791,"message= , call= log(likelihood + 1e-08)",49.9065941203163,1.61938706355244e-14,18
"350","BR","left","Left","Inverted",0.820871853492574,0.0301413568742519,0.887768860697171,35.2816314883424,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",51.5929924818868,3.86824920838522e-07,18
"351","BR","right","Right","Canonical",0.86273141186094,0.200457974099278,0.431440854281545,24.363321830814,"None",50.3990705035959,2.89181492355082e-11,18
"352","BR","right","Right","Inverted",0.682539694198019,0.342628644941006,0.141907256797092,31.2540453411922,"None",51.7489968891165,6.57152653593754e-09,18
"353","BS","both","Left","Canonical",0.897285161781727,0.149372753506123,0.404011445491312,85.6605649306504,"None",202.287373384805,2.73731622390399e-50,72
"354","BS","both","Left","Inverted",0.746935527586685,0.252131226011056,0.505631024944133,131.568696548316,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",205.289394482264,9.39017327974884e-32,72
"355","BS","both","Right","Canonical",0.454898492117021,0.065530493390758,0.462074778015454,174.110564814226,"None",206.75929795845,4.33239593959804e-14,72
"356","BS","both","Right","Inverted",0.372162081330854,-0.27321024752865,1.10141041750364,200.389716719672,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",212.259012543703,2.83240853912626e-05,72
"357","BS","left","Left","Canonical",0.873016068850402,0.425782769786724,0.107738289061943,20.5544518183271,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",49.9065941203163,1.11178074628725e-12,18
"358","BS","left","Left","Inverted",1,0.669378217366155,0.683149107259261,20.2277074945988,"None",49.9065941203163,8.06198912992052e-13,18
"359","BS","right","Right","Canonical",1,0.0573633200534016,0.45298995250666,14.0196726514498,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",49.9065941203163,1.77975575053806e-15,18
"360","BS","right","Right","Inverted",0.936508075105692,0.440172789835817,0.157130121330546,17.5383412941477,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",49.9065941203163,5.71111351579531e-14,18
"361","BT","both","Left","Canonical",0.729944018059197,-0.0286511778371221,0.520517955913697,133.167854327509,"None",203.342363879511,3.17837005716295e-30,72
"362","BT","both","Left","Inverted",0.750851941700456,0.17671720785801,0.615857966112939,137.716075275342,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",204.939103955933,5.95413455358788e-29,72
"363","BT","both","Right","Canonical",0.674882141510138,0.0702841732087207,0.713625237485546,155.029883625978,"None",206.060535908686,5.60059686287162e-22,72
"364","BT","both","Right","Inverted",0.549941410670803,-0.0687846911334817,0.846332448198341,174.697908717753,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",205.535034317038,2.57914931455418e-13,72
"365","BT","left","Left","Canonical",0.585185339692848,0.0443589123276535,0.0665555063300126,31.0419795167827,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",49.9637525247445,3.05046942657772e-08,18
"366","BT","left","Left","Inverted",0.809524021536193,-0.40504631421154,0.147455051181704,26.3478567782423,"None",51.5284541527491,6.69227644463201e-11,18
"367","BT","right","Right","Canonical",0.931557875086038,0.130111945413935,0.393326413995164,18.7669355560329,"message= , call= log(likelihood + 1e-08)",50.7175241365327,8.61734996677368e-14,18
"368","BT","right","Right","Inverted",0.738639340533696,0.183325434769398,0.796626485056767,36.2882159308602,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",50.4833308417791,3.0076335080558e-06,18
"369","BU","both","Left","Canonical",0.779251590050293,0.115085841860937,0.422467627284997,118.199765719753,"None",206.092720914826,7.16896560768518e-38,72
"370","BU","both","Left","Inverted",0.860468607599459,0.0451924747424352,0.594490377963695,110.77338031226,"None",200.809757745253,8.50656398180842e-39,72
"371","BU","both","Right","Canonical",0.606168498151597,-0.0647350529021807,0.522152406718211,155.969167369084,"None",205.703008509929,2.0227884392918e-21,72
"372","BU","both","Right","Inverted",0.508592300640225,-0.0821145729757482,0.531620786931035,167.760171269359,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",204.11402752616,1.122808454187e-15,72
"373","BU","left","Left","Canonical",0.65805947427334,-0.0971085853948453,0.366953874797784,34.6406254737749,"None",52.1544618972246,1.20195939903155e-07,18
"374","BU","left","Left","Inverted",0.863089003292478,0.139423742081295,0.397462442276398,23.1532957772311,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",50.3990705035959,8.81406667968305e-12,18
"375","BU","right","Right","Canonical",0.823690573791008,0.156553136961095,0.804423709894579,32.6547584590683,"None",50.1579085028829,1.21452172311368e-07,18
"376","BU","right","Right","Inverted",0.799554631349744,-0.0598632440424061,0.504444384731909,28.958480835334,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",50.1579085028829,3.30160974450821e-09,18
"377","BV","both","Left","Canonical",0.759704240449685,-0.182502309080526,0.666508047550089,135.966972140162,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",202.42683621573,1.27002945918232e-28,72
"378","BV","both","Left","Inverted",0.599335269291282,-0.38023748684858,0.768475852179782,165.43193555389,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",204.19431050202,1.04201061198076e-16,72
"379","BV","both","Right","Canonical",0.14285722196319,-0.50000011751625,0.175506766121489,210.668785265478,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",214.821298749103,0.0401109244999324,72
"380","BV","both","Right","Inverted",0.290228687702961,0.678143652417538,1.36414311427904,209.596968216832,"None",215.421621011464,0.00868632897333698,72
"381","BV","left","Left","Canonical",0.790292243898353,-0.141557303611059,0.646287444912737,32.4732380391148,"None",50.3692175528527,8.28647023029248e-08,18
"382","BV","left","Left","Inverted",0.844816112295784,-0.10351135841388,0.776596800712029,31.4925296478305,"None",50.0209109291727,4.47588016641786e-08,18
"383","BV","right","Right","Canonical",0.547295458503135,0.633024654945719,0.568538750773594,42.4599206654679,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",52.4039225941031,0.000179059630924096,18
"384","BV","right","Right","Inverted",0.492063607315918,0.633945439839464,0.135412129790677,40.5248613017731,"None",51.9496675263968,4.34051240725887e-05,18
"385","BW","both","Left","Canonical",0.948708792356177,0.159488552032518,0.338924993540552,59.7954133186342,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",200.283155883369,1.30244803283859e-60,72
"386","BW","both","Left","Inverted",0.828802154563568,0.199100496523544,0.390202552438718,100.994837874787,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",201.594226516294,2.32346442892129e-43,72
"387","BW","both","Right","Canonical",0.743733258706988,0.081826734023735,0.397816729863976,121.042080905699,"None",204.447254049686,6.21191637408337e-36,72
"388","BW","both","Right","Inverted",0.508966437463428,0.0566825985437573,0.510337275112616,166.219063824389,"None",203.631844732516,3.94905091885509e-16,72
"389","BW","left","Left","Canonical",1,0.391403338868349,0.0889669205743642,6.2789773651754,"None",49.9065941203163,8.51132174442348e-19,18
"390","BW","left","Left","Inverted",0.863246391007109,-2.35247044361725e-08,0.311884981655221,20.7975908398765,"None",51.8806745703385,2.02455759889594e-13,18
"391","BW","right","Right","Canonical",0.873016023915256,-0.340202483365319,0.134949888090681,17.7677333930611,"None",50.0889156451103,5.98214062550358e-14,18
"392","BW","right","Right","Inverted",0.92922180577835,0.237544261449622,0.662150405462657,25.4632148234969,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",50.2320164592125,1.00223462319317e-10,18
"393","BX","both","Left","Canonical",0.744028620536676,0.124306171635399,0.387264709835095,118.459327720891,"None",202.622134474644,2.92502840443951e-36,72
"394","BX","both","Left","Inverted",0.658557372254679,0.175198325064853,0.460828905607775,142.196355228831,"None",203.766539030802,1.62567619146013e-26,72
"395","BX","both","Right","Canonical",0.474651227215032,0.0876152334203859,0.548205266386914,172.993767861209,"None",204.570124002012,1.24571693972135e-13,72
"396","BX","both","Right","Inverted",0.412698405979667,0.452358562442803,0.158975635723996,181.783101026238,"None",210.330146123577,2.45373503778154e-12,72
"397","BX","left","Left","Canonical",0.809523966488234,0.405837447676226,0.146226478141123,25.3137844368645,"None",50.4943806572184,6.69228402093165e-11,18
"398","BX","left","Left","Inverted",0.936508145862844,0.442852590266392,0.150092227044947,17.7896549867134,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",50.1579085028829,5.71110963419688e-14,18
"399","BX","right","Right","Canonical",1,0.438736900082707,0.142231603539805,11.4572546696784,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",49.9065941203163,1.41940036517327e-16,18
"400","BX","right","Right","Inverted",0.929896451998862,0.358212836295713,0.495671074608992,21.4547407550922,"message= , call= log(likelihood + 1e-08)",49.9065941203163,2.69443562007069e-12,18
"401","BY","both","Left","Canonical",0.803650905227681,0.105672631014312,0.599137877097543,121.382197783569,"None",200.414780166734,4.79364293754802e-34,72
"402","BY","both","Left","Inverted",0.642194763525301,0.0316031208169239,0.579129264180466,154.767623338416,"None",206.756171947728,2.16863918146039e-22,72
"403","BY","both","Right","Canonical",0.555311004947103,0.231300463030923,0.495610602379355,164.446115158825,"None",208.035174357759,8.84208332641007e-19,72
"404","BY","both","Right","Inverted",0.458517174934428,0.187670144833136,0.565404025307796,182.306643761484,"None",211.374329648302,1.47065653383595e-12,72
"405","BY","left","Left","Canonical",1,-0.0620713130753775,0.571488257477165,17.1259551130258,"None",49.9065941203163,3.80445176091416e-14,18
"406","BY","left","Left","Inverted",0.726499660264694,1.01419516551951e-05,0.309226027282534,27.6925265384782,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",50.6767021820124,5.7600459960846e-10,18
"407","BY","right","Right","Canonical",0.72647523005753,0.088687251077402,0.363987453236005,30.2485551910216,"None",51.1764778166248,4.30491072774147e-09,18
"408","BY","right","Right","Inverted",0.79157606168695,0.0700486057098836,0.602152420296255,32.0345902999876,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",50.7175241365327,3.85009110207596e-08,18
"409","BZ","both","Left","Canonical",0.828784274474591,-0.13632438525569,0.464877401041435,106.838939276444,"None",200.496250522682,2.32098685370099e-40,72
"410","BZ","both","Left","Inverted",0.702921474848009,0.0901412697676558,0.808290885526867,153.632690911592,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",204.231181693232,8.59227570584691e-22,72
"411","BZ","both","Right","Canonical",0.697028949134659,-0.139728826387342,0.685064083855314,151.75027315564,"None",206.787579036803,1.05749529985634e-23,72
"412","BZ","both","Right","Inverted",0.71577326183575,-0.662941282454452,0.951924359456381,154.933270970152,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",202.082307002008,2.61312223175199e-20,72
"413","BZ","left","Left","Canonical",0.823836738238494,-0.0714278292187456,1.00144858998168,34.9748996142132,"None",49.9637525247445,1.39503962155065e-06,18
"414","BZ","left","Left","Inverted",0.848123544323065,0.238875840805652,0.753272856755671,30.9498108013485,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",49.9637525247445,2.78831484835606e-08,18
"415","BZ","right","Right","Canonical",1,-0.555658103619858,1.26987388295732,30.2693683976374,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",49.9065941203163,1.51816827885279e-08,18
"416","BZ","right","Right","Inverted",0.794580303362766,-0.150302344477869,0.402111783871661,27.3088022546687,"None",50.4562289080241,4.90909200657559e-10,18
"417","CA","both","Left","Canonical",0.846145505206979,0.132710156284379,0.31249024338282,85.4295614491616,"None",202.273392331455,2.20533013527412e-50,72
"418","CA","both","Left","Inverted",0.794473267350514,0.145185401302092,0.436540846425068,115.363617094369,"None",204.425434548864,2.24214101450624e-38,72
"419","CA","both","Right","Canonical",0.697817997881879,-0.0735751929838951,0.515366255750973,139.070752200962,"None",204.16907303836,4.90564940034496e-28,72
"420","CA","both","Right","Inverted",0.607212841287421,0.0713538288849591,0.440112569557555,148.839495536251,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",204.08436478251,8.60870404970981e-24,72
"421","CA","left","Left","Canonical",1,0.118156605962153,0.001,-1.79999998006055e-07,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",49.9065941203163,1.7047590602604e-21,18
"422","CA","left","Left","Inverted",0.87301607120962,0.426136169030872,0.148193320362054,22.305400141745,"None",50.7175241365327,2.8017460949422e-12,18
"423","CA","right","Right","Canonical",1,0.174912276809567,0.420676141500868,13.1533391402109,"None",49.9065941203163,7.57110519684165e-16,18
"424","CA","right","Right","Inverted",0.795199670552123,0.0821149645081326,0.362339074499633,25.5439086453998,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",50.2320164592125,1.08475769988282e-10,18
"425","CB","both","Left","Canonical",0.897839464074694,0.104717898565098,0.378781224288969,79.7872752430246,"None",200.90107941325,3.1388964937358e-52,72
"426","CB","both","Left","Inverted",0.896153017807668,0.321941195445923,0.551808351727175,103.126819704693,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",203.741969311227,2.28730886202473e-43,72
"427","CB","both","Right","Canonical",0.846319839065835,0.118293095298828,0.348522980923222,91.3424454152631,"None",203.337401607467,2.75542692572432e-48,72
"428","CB","both","Right","Inverted",0.668365496221369,0.275017121292432,0.667573117924338,150.108763753297,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",201.896915625912,2.64481665148915e-22,72
"429","CB","left","Left","Canonical",1,-7.77148350754802e-09,0.408634988754016,12.3117418142479,"None",49.9065941203163,3.29949353072002e-16,18
"430","CB","left","Left","Inverted",0.726192210016101,0.162773597421446,0.40802832148741,32.2302124658035,"None",51.710775701543,1.76889078858159e-08,18
"431","CB","right","Right","Canonical",0.682539880797362,0.418441500204643,0.152599804560637,33.8286656235703,"None",51.8806743143388,7.11860608210496e-08,18
"432","CB","right","Right","Inverted",0.847942210357856,0.470427565532888,0.485778703160056,26.8754625976354,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",50.7175241365327,2.48592673147104e-10,18
"433","CC","both","Left","Canonical",0.914531412930587,-0.0231041204649224,0.298245222274025,58.5604326059262,"message= , call= log(likelihood + 1e-08)",199.991019524453,5.09014978916496e-61,72
"434","CC","both","Left","Inverted",0.846150246998925,0.116061825453677,0.30429645461781,82.1969604873468,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",201.006507154049,3.11434345722708e-51,72
"435","CC","both","Right","Canonical",0.798960700194373,0.0374674028716093,0.473873652712128,115.721302436664,"None",203.203731171324,1.07830260853463e-37,72
"436","CC","both","Right","Inverted",0.696311887551254,0.0744767912920589,0.641127102633876,147.996979362511,"None",205.827621947893,6.63303768608782e-25,72
"437","CC","left","Left","Canonical",0.9365081040059,0.371884414389712,0.136361055499333,14.6054276652852,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",50.0889156451103,2.64960087819425e-15,18
"438","CC","left","Left","Inverted",0.8046078078681,0.115630090294515,0.571912012848736,30.294922517847,"None",50.4562289080241,9.10261151168942e-09,18
"439","CC","right","Right","Canonical",0.799554660073446,0.0598632692155525,0.504444400434902,29.4003130172179,"None",50.5997411408763,3.30160827256295e-09,18
"440","CC","right","Right","Inverted",0.86308893871593,0.139423761238816,0.397462255510039,22.6608201803306,"None",49.9065941203163,8.81407348811696e-12,18
"441","CD","both","Left","Canonical",0.809523980015331,0.433496743618402,0.1496982304324,104.333603946262,"None",201.660048941522,6.03179626192313e-42,72
"442","CD","both","Left","Inverted",0.589822020566775,0.316086247647493,0.870209552065928,172.552334589181,"None",207.639643098285,3.91622125737948e-15,72
"443","CD","both","Right","Canonical",0.658721289129733,0.159268748815999,0.405891296488742,137.627534009802,"None",203.481132525119,2.3182007020716e-28,72
"444","CD","both","Right","Inverted",0.45470021324036,0.0323868677335014,0.552689170149498,176.96838915538,"None",205.978282051018,1.55665522284557e-12,72
"445","CD","left","Left","Canonical",1,0.122037577436752,0.389635709188899,11.7880579200697,"None",49.9065941203163,1.96762257570538e-16,18
"446","CD","left","Left","Inverted",0.703703856006762,-0.346863708614106,0.0143217807697064,25.3396870041576,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",51.0708731835018,3.89922773685278e-11,18
"447","CD","right","Right","Canonical",0.794822288564588,0.0817790168499198,0.361231790928132,25.5213380325695,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",50.2066986607666,1.0876836206838e-10,18
"448","CD","right","Right","Inverted",0.792535275538937,0.284212201822868,0.465844593286249,28.8030301138336,"None",50.0243771359727,3.23162373716651e-09,18
"449","CE","both","Left","Canonical",0.784861230820119,0.417695587288786,0.784370208313859,138.188762622278,"None",202.973699972433,6.69522426770646e-28,72
"450","CE","both","Left","Inverted",0.665031442817559,0.597958465875361,0.828487377571173,159.790472373899,"None",204.936487193782,1.89597266117024e-19,72
"451","CE","both","Right","Canonical",0.674991494422792,0.222760504752285,0.706777640755621,156.112436932216,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",206.763292797005,8.15805519378972e-22,72
"452","CE","both","Right","Inverted",0.633458241521238,0.245291902067295,1.1005881618249,173.413884896846,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",206.385115637186,3.15312628724437e-14,72
"453","CE","left","Left","Canonical",0.930056657870599,0.641538424071775,0.496672764932032,21.4530573588805,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",49.9065941203163,2.68998054837328e-12,18
"454","CE","left","Left","Inverted",0.699204822353924,0.405772739965006,0.597004602968363,36.552599526332,"None",51.6211635394248,1.29136875128967e-06,18
"455","CE","right","Right","Canonical",0.655739063440947,0.25968151889189,0.451135050630887,35.1567244304322,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",50.3990705035959,1.09123344492558e-06,18
"456","CE","right","Right","Inverted",0.752282455998518,0.166720318516547,0.924462380208873,37.0832052998568,"None",50.1579085028829,8.87453109122459e-06,18
"457","CF","both","Left","Canonical",0.673856262314497,0.260952627825907,0.40099022004543,140.644221664028,"None",207.860743618424,5.9927169660061e-29,72
"458","CF","both","Left","Inverted",0.646656710280429,0.130811228603807,0.607427756246197,152.805426877514,"None",204.963397075574,1.83358792961647e-22,72
"459","CF","both","Right","Canonical",0.557247425593497,-0.0548430548003966,0.43600139704364,158.829545118363,"None",206.873121228083,1.07811228305456e-20,72
"460","CF","both","Right","Inverted",0.453172911310214,0.0672732192674377,0.399710089205432,173.01018402835,"None",208.512995063363,2.59958237271193e-15,72
"461","CF","left","Left","Canonical",0.809524209858151,-0.332341355405278,0.144242571770639,23.0537391780379,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",51.0429464754288,4.24573005953755e-12,18
"462","CF","left","Left","Inverted",0.438311933592204,0.406233939731908,0.419119902054968,45.6120319758628,"None",53.1193055450333,0.00180425953703043,18
"463","CF","right","Right","Canonical",0.658059432827047,-0.0971085779934057,0.36695386993078,33.6626418153067,"None",51.1764778166248,1.20195989269519e-07,18
"464","CF","right","Right","Inverted",0.796546261521356,-0.00344179117952812,0.436389937202739,29.2409192148098,"None",51.8806745703385,8.06979037519352e-10,18
"465","CG","both","Left","Canonical",0.8640193098676,-0.104300502500772,0.411683972537499,92.6984015563652,"None",200.777121473815,1.35934245963122e-46,72
"466","CG","both","Left","Inverted",0.70954436619089,0.023226203294486,0.358992226949881,120.002755671206,"None",201.574188002085,3.84449373164257e-35,72
