subject	targetSide	orientation	stream	trial	respSP	numTargets	targetSP	targetOrient	resp	respOrient	respOrder	allRTs	SPE	orientMinus3	orientMinus2	orientMinus1	orient0	orientPlus1	orientPlus2	efficacy	latency	precision	val	warnings	valGuessing	pLRtest	nPerCond	exclude
BN	both	Canonical	Left	105.08333333333333	7.986111111111111	2	7.972222222222222	0	6.916666666666667	0.2638888888888889	1.5416666666666667	4.017997452804492	0.013888888888888888	0.5138888888888888	0.4583333333333333	0.5277777777777778	0	0.5972222222222222	0.5277777777777778	0.881414934079657	-0.0497854719879178	0.547852226586916	101.385571763664	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	200.764937808584	7.82278977965842e-43	72	FALSE
BN	both	Canonical	Right	105.08333333333333	8.180555555555555	2	7.972222222222222	0	9.61111111111111	0.6111111111111112	1.5416666666666667	4.162200601457395	0.20833333333333334	0.5138888888888888	0.4583333333333333	0.5277777777777778	0	0.5972222222222222	0.5277777777777778	0.50011094085196806	-0.0135909627801981	0.659420361677693	177.175899101903	None	208.03914221542	2.51369129077408e-13	72	FALSE
BN	both	Inverted	Left	106.76388888888889	8.5	2	8.333333333333334	1	7.902777777777778	0.7916666666666666	1.4305555555555556	4.036949817084759	0.16666666666666666	0.4444444444444444	0.5138888888888888	0.5	1	0.4583333333333333	0.4444444444444444	0.880292600818023	0.174223788840784	0.486504214867774	98.1117353226371	None	201.16737069878	2.01645772875524e-44	72	FALSE
BN	both	Inverted	Right	106.76388888888889	8.722222222222221	2	8.333333333333334	1	9.347222222222221	0.5694444444444444	1.4305555555555556	4.200049455265091	0.3888888888888889	0.4444444444444444	0.5138888888888888	0.5	1	0.4583333333333333	0.4444444444444444	0.437047335782457	-0.0149428864662834	0.815905175414851	189.70135742919	None	210.554598084883	4.63080579946964e-9	72	FALSE
BN	left	Canonical	Left	103.5	8.722222222222221	1	8.5	0	8.88888888888889	0.2222222222222222	1	2.624531524718299	0.2222222222222222	0.6666666666666666	0.5	0.4444444444444444	0	0.5	0.4444444444444444	1	0.390460433321803	0.143243313533002	9.5347112276156	None	49.9065941203163	2.12564501805497e-17	18	FALSE
BN	left	Canonical	Right	103.5	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
BN	left	Inverted	Left	113.61111111111111	8.5	1	8	1	8.277777777777779	0.8888888888888888	1	3.0514677798314045	0.5	0.3888888888888889	0.4444444444444444	0.4444444444444444	1	0.3333333333333333	0.3888888888888889	0.936508040370613	0.365125942457989	0.143554511251107	14.5408893459107	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	50.0243771359727	2.6496013740976e-15	18	FALSE
BN	left	Inverted	Right	113.61111111111111	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
BN	right	Canonical	Left	118.77777777777777	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
BN	right	Canonical	Right	118.77777777777777	7.555555555555555	1	7.944444444444445	0	8.555555555555555	0.3888888888888889	2	3.4196883303294374	-0.3888888888888889	0.6111111111111112	0.5555555555555556	0.6111111111111112	0	0.5555555555555556	0.6111111111111112	0.746032116631276	0.38272037526136	0.140615325782204	30.7786695308071	None	53.3202124619781	8.8840413746436e-10	18	FALSE
BN	right	Inverted	Left	118.72222222222223	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
BN	right	Inverted	Right	118.72222222222223	7.166666666666667	1	8.666666666666666	1	8.666666666666666	0.9444444444444444	2	2.2536020163873522	-1.5	0.7222222222222222	0.5	0.4444444444444444	1	0.3888888888888889	0.5	0.589749354225945	-1.4445017896801e-8	0.305287774549549	35.1828519166634	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	51.4494804490345	4.03997613802258e-7	18	FALSE
BO	both	Canonical	Left	112.66666666666667	8.833333333333334	2	8.51388888888889	0	6.694444444444445	0.2777777777777778	1.4722222222222223	3.6105931185253817	0.3194444444444444	0.5138888888888888	0.4861111111111111	0.5694444444444444	0	0.5694444444444444	0.5416666666666666	0.238095324141103	0.428677537715419	0.157180222916254	203.724829244014	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	214.969929740545	5.1571901250169e-5	72	FALSE
BO	both	Canonical	Right	112.66666666666667	9	2	8.51388888888889	0	8.51388888888889	0.4305555555555556	1.4722222222222223	3.735285019915965	0.4861111111111111	0.5138888888888888	0.4861111111111111	0.5694444444444444	0	0.5694444444444444	0.5416666666666666	0.641774653828029	0.178764562916759	0.465444074015006	145.297234876964	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	203.813600816442	3.36065053302427e-25	72	FALSE
BO	both	Inverted	Left	103.91666666666667	8.305555555555555	2	8.569444444444445	1	5.972222222222222	0.4305555555555556	1.5416666666666667	3.965967818028326	-0.2638888888888889	0.4027777777777778	0.5416666666666666	0.5277777777777778	1	0.5138888888888888	0.4027777777777778	0.309460194289422	0.329654744621231	0.598933236143928	197.523588374046	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	211.440208875482	3.93684729980596e-6	72	FALSE
BO	both	Inverted	Right	103.91666666666667	8.416666666666666	2	8.569444444444445	1	8.527777777777779	0.8055555555555556	1.5416666666666667	3.9443151002649555	-0.1527777777777778	0.4027777777777778	0.5416666666666666	0.5277777777777778	1	0.5138888888888888	0.4027777777777778	0.393208409890062	0.344553603842668	0.580059135800206	186.225192520784	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	208.16438435331	1.60167723565747e-9	72	FALSE
BO	left	Canonical	Left	117.77777777777777	7.388888888888889	1	8.333333333333334	0	4.555555555555555	0.3888888888888889	1	2.099455143334732	-0.9444444444444444	0.4444444444444444	0.7222222222222222	0.4444444444444444	0	0.6111111111111112	0.7777777777777778	0.503926073974284	0.108795127291278	0.711283848781638	45.9233008295434	None	53.0831749348117	0.00250070253601128	18	FALSE
BO	left	Canonical	Right	117.77777777777777	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
BO	left	Inverted	Left	107.72222222222223	9.88888888888889	1	8.11111111111111	1	5.666666666666667	0.5	1	2.220856071166862	1.7777777777777777	0.5	0.6111111111111112	0.2222222222222222	1	0.5555555555555556	0.5	0.492063626268226	0.298792453609857	0.121158536880146	39.3520730238645	None	52.5300739145896	8.03295477634799e-6	18	FALSE
BO	left	Inverted	Right	107.72222222222223	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
BO	right	Canonical	Left	123.72222222222223	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
BO	right	Canonical	Right	123.72222222222223	8.11111111111111	1	7.888888888888889	0	7.722222222222222	0.3333333333333333	2	2.26274133888526	0.2222222222222222	0.5	0.5555555555555556	0.5555555555555556	0	0.6666666666666666	0.5555555555555556	0.873015985625287	0.39918972429582	0.146342833659571	20.5544518246132	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	49.9065941203163	1.11178075316084e-12	18	FALSE
BO	right	Inverted	Left	86.44444444444444	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
BO	right	Inverted	Right	86.44444444444444	8.333333333333334	1	7.944444444444445	1	8.944444444444445	0.7222222222222222	2	2.5315351385005567	0.3888888888888889	0.4444444444444444	0.6111111111111112	0.3888888888888889	1	0.3333333333333333	0.4444444444444444	0.68253987036529	0.484387864669762	0.152773402811339	33.4776556105463	None	50.5813920283899	1.7911134738997e-7	18	FALSE
BP	both	Canonical	Left	102.625	8.833333333333334	2	8.444444444444445	0	7.194444444444445	0.18055555555555555	1.4027777777777777	4.672551670265319	0.3888888888888889	0.5416666666666666	0.5555555555555556	0.6111111111111112	0	0.5694444444444444	0.5833333333333334	0.845857515765387	0.210440439576226	0.397326946431315	97.615295673677	None	201.19223845353	1.20025468722219e-44	72	FALSE
BP	both	Canonical	Right	102.625	8.805555555555555	2	8.444444444444445	0	8.208333333333334	0.1527777777777778	1.4027777777777777	4.267503450903557	0.3611111111111111	0.5416666666666666	0.5555555555555556	0.6111111111111112	0	0.5694444444444444	0.5833333333333334	0.774405969550433	0.245274009487368	0.55558948545166	127.916880326157	None	203.601355234635	1.33490343097678e-32	72	FALSE
BP	both	Inverted	Left	110.76388888888889	8.347222222222221	2	8.097222222222221	1	7.166666666666667	0.6111111111111112	1.4861111111111112	4.0625956029022445	0.25	0.4305555555555556	0.4305555555555556	0.5694444444444444	1	0.4722222222222222	0.4444444444444444	0.817026409650256	0.420720432417434	0.58931691456581	122.795299320132	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	204.081739511747	5.10339101352545e-35	72	FALSE
BP	both	Inverted	Right	110.76388888888889	9.027777777777779	2	8.097222222222221	1	8.416666666666666	0.4027777777777778	1.4861111111111112	4.147758651570459	0.9305555555555556	0.4305555555555556	0.4305555555555556	0.5694444444444444	1	0.4722222222222222	0.4444444444444444	0.702513552413525	0.509918622113937	0.577397881638677	144.240546502734	None	206.040466028327	1.29436575873511e-26	72	FALSE
BP	left	Canonical	Left	118.61111111111111	9	1	8.61111111111111	0	6.888888888888889	0.2222222222222222	1	2.411526197274927	0.3888888888888889	0.5	0.4444444444444444	0.6666666666666666	0	0.6111111111111112	0.6666666666666666	1	0.455428395554507	0.157934264906392	12.0284722513725	None	49.9065941203163	2.49467129790347e-16	18	FALSE
BP	left	Canonical	Right	118.61111111111111	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
BP	left	Inverted	Left	119.11111111111111	10.333333333333334	1	8.944444444444445	1	8.222222222222221	0.5555555555555556	1	2.1019993681095204	1.3888888888888888	0.3333333333333333	0.4444444444444444	0.5	1	0.2777777777777778	0.4444444444444444	0.873016408867076	0.524423213602273	0.152459044898588	24.6392919072595	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	52.023775128441	7.69131114180322e-12	18	FALSE
BP	left	Inverted	Right	119.11111111111111	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
BP	right	Canonical	Left	104.44444444444444	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
BP	right	Canonical	Right	104.44444444444444	9.833333333333334	1	8.777777777777779	0	9.722222222222221	0.3333333333333333	2	2.8284378539473334	1.0555555555555556	0.6111111111111112	0.6666666666666666	0.6111111111111112	0	0.5	0.6666666666666666	0.936508150637015	0.605960433241203	0.145382996636035	16.181690854925	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	50.3120591484245	1.00605787874099e-14	18	FALSE
BP	right	Inverted	Left	106.27777777777777	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
BP	right	Inverted	Right	106.27777777777777	9.222222222222221	1	8.722222222222221	1	9	0.6111111111111112	2	2.8289092535010747	0.5	0.4444444444444444	0.5555555555555556	0.3888888888888889	1	0.3333333333333333	0.3888888888888889	1	0.494415330150441	0.622276492347805	18.7802711108663	None	49.9065941203163	1.9401895053945e-13	18	FALSE
BQ	both	Canonical	Left	102.875	8.208333333333334	2	8.5	0	8.722222222222221	0.75	1.5	4.31638431686123	-0.2916666666666667	0.5416666666666666	0.5138888888888888	0.6388888888888888	0	0.5277777777777778	0.5972222222222222	0.483232905568442	0.700481464736244	0.5156443143162	176.198027361999	None	209.365450460034	2.59888520301868e-14	72	FALSE
BQ	both	Canonical	Right	102.875	8.583333333333334	2	8.5	0	7.305555555555555	0.25	1.5	4.339118903402879	0.08333333333333333	0.5416666666666666	0.5138888888888888	0.6388888888888888	0	0.5277777777777778	0.5972222222222222	0.527379529305418	0.37421767642048	0.569653541754643	171.694228966494	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	208.617716901383	6.40037341787212e-16	72	FALSE
BQ	both	Inverted	Left	111.26388888888889	8.444444444444445	2	7.833333333333333	1	9.347222222222221	0.7916666666666666	1.5833333333333333	4.429999685319874	0.6111111111111112	0.4861111111111111	0.5416666666666666	0.4166666666666667	1	0.4722222222222222	0.5138888888888888	0.558042760293244	0.789298925098032	0.437130878227271	158.114048952485	None	205.27116838901	2.59230207019899e-20	72	FALSE
BQ	both	Inverted	Right	111.26388888888889	8.402777777777779	2	7.833333333333333	1	7.541666666666667	0.4305555555555556	1.5833333333333333	4.090120730875545	0.5694444444444444	0.4861111111111111	0.5416666666666666	0.4166666666666667	1	0.4722222222222222	0.5138888888888888	0.422858522104938	0.757177080992875	0.453184255032464	178.585666441457	None	207.055996563611	2.64593833266791e-12	72	FALSE
BQ	left	Canonical	Left	136	9.166666666666666	1	8.777777777777779	0	6.888888888888889	0.6666666666666666	1	2.4377444449443524	0.3888888888888889	0.6111111111111112	0.4444444444444444	0.6666666666666666	0	0.5555555555555556	0.6666666666666666	0.856491612213957	0.661303682383203	1.06417151967282	34.6990761806658	None	50.3120591484245	7.61833289269215e-7	18	FALSE
BQ	left	Canonical	Right	136	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
BQ	left	Inverted	Left	130.5	8.5	1	8.61111111111111	1	7.666666666666667	0.8333333333333334	1	2.563297892556471	-0.1111111111111111	0.5	0.3888888888888889	0.3888888888888889	1	0.4444444444444444	0.3333333333333333	0.74603189363741	0.618879991021118	0.142534172556673	28.0582023241412	None	50.5997411408763	8.88407715052553e-10	18	FALSE
BQ	left	Inverted	Right	130.5	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
BQ	right	Canonical	Left	89.22222222222223	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
BQ	right	Canonical	Right	89.22222222222223	10.11111111111111	1	9.222222222222221	0	7.166666666666667	0.16666666666666666	2	2.727813409333774	0.8888888888888888	0.6666666666666666	0.5555555555555556	0.3888888888888889	0	0.6666666666666666	0.3333333333333333	1	0.890364811060547	1.11446243570567	28.0489998167115	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	49.9065941203163	1.73475387662585e-9	18	FALSE
BQ	right	Inverted	Left	89.72222222222223	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
BQ	right	Inverted	Right	89.72222222222223	9.777777777777779	1	9	1	7.388888888888889	0.2222222222222222	2	2.3270641163342387	0.7777777777777778	0.6111111111111112	0.6111111111111112	0.5	1	0.4444444444444444	0.5	0.725211494213724	0.764608007716998	0.445259958156637	32.0977105024199	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	50.5515390616466	4.81309776025257e-8	18	FALSE
BR	both	Canonical	Left	109.15277777777777	8.541666666666666	2	8.222222222222221	0	8.13888888888889	0.19444444444444445	1.4583333333333333	4.471386306124866	0.3194444444444444	0.5138888888888888	0.5694444444444444	0.6805555555555556	0	0.6111111111111112	0.4861111111111111	0.675223576318801	0.0738245639867351	0.353377100555926	131.057163851218	None	206.122229387029	2.4699870231828e-32	72	FALSE
BR	both	Canonical	Right	109.15277777777777	8.458333333333334	2	8.222222222222221	0	8.63888888888889	0.5277777777777778	1.4583333333333333	5.0021395673471085	0.2361111111111111	0.5138888888888888	0.5694444444444444	0.6805555555555556	0	0.6111111111111112	0.4861111111111111	0.238095260790968	-0.319796562195221	0.135434090495562	199.171941053395	None	214.012796846765	1.61004441736748e-6	72	FALSE
BR	both	Inverted	Left	110.31944444444444	9.5	2	8.625	1	7.152777777777778	0.4166666666666667	1.5833333333333333	4.8258044842786045	0.875	0.5277777777777778	0.4444444444444444	0.4305555555555556	1	0.5416666666666666	0.3888888888888889	0.607843952621794	-0.0221239697272614	0.447446977730895	151.109709075826	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	206.100624774932	1.10724972043382e-23	72	FALSE
BR	both	Inverted	Right	110.31944444444444	8.875	2	8.625	1	9	0.6388888888888888	1.5833333333333333	4.473376921431029	0.25	0.5277777777777778	0.4444444444444444	0.4305555555555556	1	0.5416666666666666	0.3888888888888889	0.455620643483	0.301072237227544	0.915627797189216	189.319885721935	None	209.947434240304	5.77320390761139e-9	72	FALSE
BR	left	Canonical	Left	103.61111111111111	8.444444444444445	1	8.277777777777779	0	7.944444444444445	0	1	2.3916518834436524	0.16666666666666666	0.3888888888888889	0.4444444444444444	0.5	0	0.3888888888888889	0.6666666666666666	0.931611120742994	-0.0706608189611593	0.357000061745578	16.2591577852791	message= , call= log(likelihood + 1e-08)	49.9065941203163	1.61938706355244e-14	18	FALSE
BR	left	Canonical	Right	103.61111111111111	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
BR	left	Inverted	Left	107.77777777777777	8.055555555555555	1	9	1	7.055555555555555	0.6111111111111112	1	2.7561195926108564	-0.9444444444444444	0.6111111111111112	0.3333333333333333	0.3888888888888889	1	0.5555555555555556	0.4444444444444444	0.820871853492574	0.0301413568742519	0.887768860697171	35.2816314883424	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	51.5929924818868	3.86824920838522e-7	18	FALSE
BR	left	Inverted	Right	107.77777777777777	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
BR	right	Canonical	Left	120.22222222222223	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
BR	right	Canonical	Right	120.22222222222223	8.055555555555555	1	8.444444444444445	0	9.222222222222221	0.16666666666666666	2	3.1217139767229836	-0.3888888888888889	0.5	0.3888888888888889	0.5	0	0.5555555555555556	0.5555555555555556	0.86273141186094	0.200457974099278	0.431440854281545	24.363321830814	None	50.3990705035959	2.89181492355082e-11	18	FALSE
BR	right	Inverted	Left	92.5	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
BR	right	Inverted	Right	92.5	7.388888888888889	1	7.833333333333333	1	7.777777777777778	0.5555555555555556	2	3.2740525276664507	-0.4444444444444444	0.4444444444444444	0.5555555555555556	0.2777777777777778	1	0.4444444444444444	0.5555555555555556	0.682539694198019	0.342628644941006	0.141907256797092	31.2540453411922	None	51.7489968891165	6.57152653593754e-9	18	FALSE
BS	both	Canonical	Left	110.375	8.625	2	8.51388888888889	0	8.152777777777779	0.09722222222222222	1.4861111111111112	4.390052420402652	0.1111111111111111	0.6111111111111112	0.4722222222222222	0.5416666666666666	0	0.5555555555555556	0.5138888888888888	0.897285161781727	0.149372753506123	0.404011445491312	85.6605649306504	None	202.287373384805	2.73731622390399e-50	72	FALSE
BS	both	Canonical	Right	110.375	8.23611111111111	2	8.51388888888889	0	8.180555555555555	0.1527777777777778	1.4861111111111112	5.106472255291616	-0.2777777777777778	0.6111111111111112	0.4722222222222222	0.5416666666666666	0	0.5555555555555556	0.5138888888888888	0.454898492117021	0.065530493390758	0.462074778015454	174.110564814226	None	206.75929795845	4.33239593959804e-14	72	FALSE
BS	both	Inverted	Left	105.54166666666667	8.777777777777779	2	8.458333333333334	1	7.458333333333333	0.3888888888888889	1.4444444444444444	4.707271924028141	0.3194444444444444	0.5277777777777778	0.4583333333333333	0.4305555555555556	1	0.5	0.4166666666666667	0.746935527586685	0.252131226011056	0.505631024944133	131.568696548316	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	205.289394482264	9.39017327974884e-32	72	FALSE
BS	both	Inverted	Right	105.54166666666667	7.916666666666667	2	8.458333333333334	1	9.597222222222221	0.3055555555555556	1.4444444444444444	5.299562902597952	-0.5416666666666666	0.5277777777777778	0.4583333333333333	0.4305555555555556	1	0.5	0.4166666666666667	0.372162081330854	-0.27321024752865	1.10141041750364	200.389716719672	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	212.259012543703	2.83240853912626e-5	72	FALSE
BS	left	Canonical	Left	101.22222222222223	8.277777777777779	1	8.11111111111111	0	8.666666666666666	0.1111111111111111	1	2.7518839948889866	0.16666666666666666	0.2777777777777778	0.5	0.5	0	0.4444444444444444	0.5555555555555556	0.873016068850402	0.425782769786724	0.107738289061943	20.5544518183271	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	49.9065941203163	1.11178074628725e-12	18	FALSE
BS	left	Canonical	Right	101.22222222222223	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
BS	left	Inverted	Left	112.83333333333333	8.5	1	7.833333333333333	1	7.277777777777778	0.5	1	2.958800454833383	0.6666666666666666	0.5	0.4444444444444444	0.5	1	0.5	0.7222222222222222	1	0.669378217366155	0.683149107259261	20.2277074945988	None	49.9065941203163	8.06198912992052e-13	18	FALSE
BS	left	Inverted	Right	112.83333333333333	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
BS	right	Canonical	Left	92	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
BS	right	Canonical	Right	92	7.944444444444445	1	7.888888888888889	0	6.722222222222222	0	2	2.459986237110974	0.05555555555555555	0.5	0.3888888888888889	0.4444444444444444	0	0.7777777777777778	0.6666666666666666	1	0.0573633200534016	0.45298995250666	14.0196726514498	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	49.9065941203163	1.77975575053806e-15	18	FALSE
BS	right	Inverted	Left	132.27777777777777	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
BS	right	Inverted	Right	132.27777777777777	9.38888888888889	1	9.222222222222221	1	6.611111111111111	0.5	2	2.6492199953888	0.16666666666666666	0.5555555555555556	0.3888888888888889	0.5555555555555556	1	0.6111111111111112	0.3888888888888889	0.936508075105692	0.440172789835817	0.157130121330546	17.5383412941477	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	49.9065941203163	5.71111351579531e-14	18	FALSE
BT	both	Canonical	Left	106.36111111111111	8.444444444444445	2	8.694444444444445	0	7.527777777777778	0.2638888888888889	1.4166666666666667	4.007970630222189	-0.25	0.4861111111111111	0.5416666666666666	0.6111111111111112	0	0.5	0.5555555555555556	0.729944018059197	-0.0286511778371221	0.520517955913697	133.167854327509	None	203.342363879511	3.17837005716295e-30	72	FALSE
BT	both	Canonical	Right	106.36111111111111	8.48611111111111	2	8.694444444444445	0	8.166666666666666	0.6111111111111112	1.4166666666666667	4.399138537277698	-0.20833333333333334	0.4861111111111111	0.5416666666666666	0.6111111111111112	0	0.5	0.5555555555555556	0.674882141510138	0.0702841732087207	0.713625237485546	155.029883625978	None	206.060535908686	5.60059686287162e-22	72	FALSE
BT	both	Inverted	Left	106.08333333333333	7.652777777777778	2	8.027777777777779	1	7.527777777777778	0.5972222222222222	1.6111111111111112	4.6132951963749695	-0.375	0.5138888888888888	0.5	0.4722222222222222	1	0.4861111111111111	0.4444444444444444	0.750851941700456	0.17671720785801	0.615857966112939	137.716075275342	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	204.939103955933	5.95413455358788e-29	72	FALSE
BT	both	Inverted	Right	106.08333333333333	7.902777777777778	2	8.027777777777779	1	7.847222222222222	0.5972222222222222	1.6111111111111112	4.213693080610836	-0.125	0.5138888888888888	0.5	0.4722222222222222	1	0.4861111111111111	0.4444444444444444	0.549941410670803	-0.0687846911334817	0.846332448198341	174.697908717753	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	205.535034317038	2.57914931455418e-13	72	FALSE
BT	left	Canonical	Left	118.11111111111111	8.666666666666666	1	8.666666666666666	0	7.722222222222222	0.16666666666666666	1	2.7520509310553383	0	0.2777777777777778	0.5555555555555556	0.5555555555555556	0	0.5	0.3888888888888889	0.585185339692848	0.0443589123276535	0.0665555063300126	31.0419795167827	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	49.9637525247445	3.05046942657772e-8	18	FALSE
BT	left	Canonical	Right	118.11111111111111	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
BT	left	Inverted	Left	97.22222222222223	8.38888888888889	1	7.277777777777778	1	8.722222222222221	0.7777777777777778	1	5.302822326777662	1.1111111111111112	0.6666666666666666	0.5	0.2777777777777778	1	0.5555555555555556	0.5555555555555556	0.809524021536193	-0.40504631421154	0.147455051181704	26.3478567782423	None	51.5284541527491	6.69227644463201e-11	18	FALSE
BT	left	Inverted	Right	97.22222222222223	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
BT	right	Canonical	Left	111.83333333333333	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
BT	right	Canonical	Right	111.83333333333333	9.277777777777779	1	8.722222222222221	0	7.333333333333333	0.2222222222222222	2	2.812619101555659	0.5555555555555556	0.4444444444444444	0.2222222222222222	0.6111111111111112	0	0.4444444444444444	0.5555555555555556	0.931557875086038	0.130111945413935	0.393326413995164	18.7669355560329	message= , call= log(likelihood + 1e-08)	50.7175241365327	8.61734996677368e-14	18	FALSE
BT	right	Inverted	Left	125.05555555555556	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
